MelingoId,Pos,Entry,TranslationFull,TranslationFlash,CorrectAns,CorrectAns2,CorrectAns3,Distractor1,Distractor2,Distractor3,DistractorEN1,DistractorEN2,DistractorEN3,UsageNote,Succeed,Failed,PronunciationFile,ImageFile,ManualEdit,LastUpadte,UsageNodeType,,,,,,,,,,,,
105710,1,watch,vigilancia; guardia, centinela, vigía; reloj,,reloj,,accessories,pulsera,pendiente,corbata,,,,,,,1,,,21:10.0,3,,,,,,,,,,
105717,8,watch out,tener cuidado,,tener cuidado,,,tener que,tenerse,tenerse por,,,,,,,,,,,3,,,,,,,,,,,,
105718,8,watch over,vigilar, cuidar,,vigilar,,,estilarse,militarizar,regularizar,,,,,,,,,,,3,,,,,,,,,,,
105724,1,watchdog,perro guardián,,perro guardián,,,parroquia,párroco,particular,,,,,,,1,,,,3,,,,,,,,,,,,
105725,1,watcher,observador, -dora,,observador,,,obrero,obsesión,obstáculo,,,,,,,1,,,,3,,,,,,,,,,,
105727,6,watchful,alerta, vigilante, atento,,alerta,,,acertado,acertante,alerto,,,,,,,1,,,,3,,,,,,,,,,
105729,1,watchfulness,vigilancia,,vigilancia,,,virulencia,militancia,petulancia,,,,,,,,,,,3,,,,,,,,,,,,
105730,1,watchmaker,relojero, -era,,relojero,,,relojería,recogedor,recoveco,,,,,,,1,,,,3,,,,,,,,,,,
105731,1,watchman,vigilante, guarda,,vigilante,,,vigilancia,visitante,sibilante,,,,,,,1,,,,3,,,,,,,,,,,
105734,1,watchword,contraseña; lema, eslogan,,contraseña,,,contraste,contrapelo,contrapeso,,,,,,,1,,,,3,,,,,,,,,,,
105735,1,water,agua,,agua,,nature,viento,fuego,tierra,,,,,,,/GetSoundByMelingoID/105735,,,25:05.5,3,,,,,,,,,,,,
105753,0,water buffalo,bufalo de agua,,bufalo de agua,,,tromba de agua,balaustrada,beisbolista,,,,,,,,,,,3,,,,,,,,,,,,
105768,8,water down,diluir, aguar,,diluir,,,dilucidar,diluviar,dispararse,,,,,,,,,,,3,,,,,,,,,,,
105786,0,water lily,nenúfar (tipo de árbol),,nenufar,,,penumbra,benefactor,genuflexión,,,,,,,,,,,3,,,,,,,,,,,,
105794,0,water moccasin,serpiente venenosa de Norteamérica,,serpiente venenosa de Norteamérica,,,sedimentación,superintendente,acrecentamiento,,,,,,,,,,,3,,,,,,,,,,,,
105808,0,water pipe,tubería de agua,,tubería de agua,,construction,piscina,agua tónica,marea,,,,,,,1,                              ,,35:56.8,3,,,,,,,,,,,,
105812,0,water power,energía hidráulica,,energía hidráulica,,,energía eléctrica,energía nuclear,energía eólica,,,,,,,,,,44:08.3,0,,,,,,,,,,,,
105839,0,water under the bridge,(figurado) lo pasado, pasado está, agua pasada,,agua pasada,,,a lo hecho, pecho,amor con amor se paga,quien adelante no mira, atrás se queda,,,,,,,,,,44:27.7,0,,,,,,,,
105848,6,waterborne,transportado por el agua, transmitido por el agua,,transportado por el agua,,,transparente,transpirado,transversal,,,,,,,1,,,,3,,,,,,,,,,,
105851,1,watercolor,acuarela,,acuarela,,,acantilado,aceitera,aclaración,,,,,,,1,,,,3,,,,,,,,,,,,
105853,1,watercourse,curso de agua,,curso de agua,,,salto de agua,cursilería,claro de luna,,,,,,,1,,,,3,,,,,,,,,,,,
105854,1,watercraft,embarcación,,embarcación,,,avión,camión,submarino,,,,,,,,,,29:53.1,0,,,,,,,,,,,,
105855,1,watercress,berro,,berro,,,berrinche,berberecho,berbiquí,,,,,,,1,,,,3,,,,,,,,,,,,
105856,1,waterfall,cascada, salto de agua, catarata,,cascada,,nature,cima,huracán,mar,,,,,,,/GetSoundByMelingoID/105856,,,26:19.7,3,,,,,,,,,,
105858,1,waterfowl,ave acuática,,ave acuática,,,apelación,apendicitis,avestruz,,,,,,,1,,,,3,,,,,,,,,,,,
105859,1,waterfront,tierra que bordea un río, un lago, o un mar; muelle,,tierra que bordea un río,,,tierra natal,tauromaquia,tolerancia,,,,,,,1,,,,3,,,,,,,,,,
105865,0,watering hole,bar,,bar,,,barbitúrico,barbiturico,barca de pasaje,,,,,,,,,,,3,,,,,,,,,,,,
105872,6,waterlogged,lleno de agua, empapado, inundado (dícese del suelo),,lleno de agua,,,preponderante,llevadero,buenos días,,,,,,,1,,,,3,,,,,,,,,,
105875,1,watermark,marca del nivel de agua; filigrana (en el papel),,marca del nivel de agua,,,marcapaso,marcador,marcaje,,,,,,,1,,,,3,,,,,,,,,,,,
105876,1,watermelon,sandía,,sandía,,food,papaya,melocotón,calabaza,,,,,,,1,                              ,,16:09.3,3,,,,,,,,,,,,
105877,6,waterproof,impermeable,a prueba de agua,,impermeable,,,imperfecto,impersonal,inmejorable,,,,,,,1,,,,3,,,,,,,,,,,
105881,1,watershed,línea divisoria de aguas; cuenca (de un río),,línea divisoria de aguas,,,lanzallamas,langostino,languidez,,,,,,,1,,,,3,,,,,,,,,,,,
105886,1,waterspout,tromba marina,,tromba marina,,,trombosis,trompada,trago amargo,,,,,,,1,,,,3,,,,,,,,,,,,
105887,6,watertight,hermético; irrebatible, irrefutable,,hermético,,,heráldico,higiénico,hipnótico,,,,,,,1,,,,3,,,,,,,,,,,
105889,1,waterway,vía navegable,,vía navegable,,,vecina,vigilancia,aeronave,,,,,,,1,,,,3,,,,,,,,,,,,
105891,1,waterworks,central de abastecimiento de agua; (figurado) lagrimones,,central de abastecimiento de agua,,,centralita,contramedida,contraorden,,,,,,,/GetSoundByMelingoID/105891,,,30:07.2,3,,,,,,,,,,,,
105893,6,watery,acuoso, como agua; aguado, diluido; lloroso; desvaído (dícese de colores),,acuoso,,,airoso,aguado,agresor,,,,,,,1,,,,3,,,,,,,,,,
105896,1,watt,vatio,,vatio,,,patio,vacío,vasco,,,,,,,1,,,,3,,,,,,,,,,,,
105898,1,wattage,vataje,,vataje,,,viraje,visaje,pasajero,,,,,,,1,,,,3,,,,,,,,,,,,
105900,1,wattle,caruncula (de un ave, etc.),,caruncula,,,carencia,cardenal,cachirul,,,,,,,1,,,,3,,,,,,,,,,,
105905,1,wave,ola (de agua); onda (en el pelo); onda (en física); oleada; señal con la mano, saludo con la mano,,ola,,,mar,viento,espuma,,,,,,,1,,,24:31.8,3,,,,,,,,,,,
105920,1,wavelength,longitud de onda,,longitud de onda,,,longitud,lentitud,longevidad,,,,,,,1,,,,3,,,,,,,,,,,,
105926,8,waver,vacilar, fluctuar; parpadear, titilar, oscilar; flaquear, tambalearse,,vacilar,,,vigilar,vacunar,validar,,,,,,,1,,,,3,,,,,,,,
105928,1,waverer,irresoluto, indeciso,,irresoluto,,,irrespeto,irrisión,irrupción,,,,,,,,,,,3,,,,,,,,,,,
105932,6,wavy,ondulado,,ondulado,,,oscuro,obtuso,obseso,,,,,,,1,,,,3,,,,,,,,,,,,
105937,1,wax,cera de abejas; cera,,cera,,,plástico,madera,tela,,,,,,,1,,,24:31.8,3,,,,,,,,,,,,
105953,6,waxen,de cera,,de cera,,,dulce,desleal,deudor,,,,,,,1,,,,3,,,,,,,,,,,,
105957,1,waxwork,figura de cera,,figura de cera,,,figura,finura,fisura,,,,,,,1,,,,3,,,,,,,,,,,,
105958,6,waxy,ceroso,,ceroso,,,celoso,caro,cómodo,,,,,,,1,,,,3,,,,,,,,,,,,
105959,10,way,(argot) mucho más; (argot) extremadamente, muy,,extremadamente,,,furiosamente,tímidamente,especialmente,,,,,,,,,,32:34.7,2,,,,,,,,,,,
105964,6,way#out,excéntrico, ultramoderno,,excéntrico,,,escéptico,encantado,encinta,,,,,,,,,,,3,,,,,,,,,,,
105966,1,wayfarer,caminante,,caminante,,,caminata,camioneta,camisón,,,,,,,1,,,,3,,,,,,,,,,,,
105969,8,waylay,abordar,,abordar,,,acordar,abortar,abollar,,,,,,,1,,,,3,,,,,,,,,,,,
105972,6,way-out,(figurado, informal) excéntrico, bizarro,,excéntrico,,,virtuoso,heroico,estudioso,,,,,,,,,,35:44.6,2,,,,,,,,,,
105978,1,wayside,borde del camino,,borde del camino,,,borde,burdel,boiserie,,,,,,,1,,,,3,,,,,,,,,,,,
105979,6,wayward,caprichoso, obstinado, rebelde,,caprichoso,,adjectives,tímido,obediente,parlanchín,,,,,,,/GetSoundByMelingoID/105979,                              ,,28:04.0,3,,,,,,,,,,
105984,1,Wb,BM, Banco Mundial,,BM,,,baja,bala,bar,,,,,,,,,,,3,,,,,,,,,,,
105996,4,we,nosotros, nosotras,,nosotros,,,a eso de,a lo más,a menos que,,,,,,,1,,,,3,,,,,,,,,,,
105997,6,weak,débil, endeble; flojo, pobre; aguado, diluido; tenue (dícese de los colores, las luces, los sonidos, etc.),,débil,,,dócil,debido,décimo,,,,,,,1,,,,3,,,,,,
106002,8,weaken,debilitar; debilitarse, flaquear,,debilitar,,,debatir,decidir,definir,,,,,,,1,,,,3,,,,,,,,,,,
106008,1,weakling,alfeñique; debilucho, -cha,,alfeñique; debilucho,,,alfeñique,alambique,almanaque,,,,,,,1,,,,3,,,,,,,,,,,
106009,6,weakly,débil, enclenque,,débil,,,dócil,debido,décimo,,,,,,,1,,,,3,,,,,,,,,,,
106011,1,weakness,debilidad; flaqueza, punto débil,,debilidad,,,docilidad,divinidad,habilidad,,,,,,,1,,,,3,,,,,,,,,,,
106015,1,wealth,riqueza; abundancia, profusión,,riqueza,,business,dinero,fortuna,banco,,,,,,,1,                              ,,51:25.9,3,,,,,,,,,,,
106019,6,wealthy,rico, acaudalado, adinerado,,adinerado,,adjectives,pobre,inteligente,creativo,,,,,,,1,                              ,,48:35.3,3,,,,,,,,,,
106021,8,wean,destetar (a los niños o las crías),,destetar,,,desear,decaer,distar,,,,,,,1,,,,3,,,,,,,,,,,,
106024,1,weapon,arma,,arma,,,armario,armada,armador,,,,,,,1,,,,3,,,,,,,,,,,,
106026,6,weaponless,desarmado,,desarmado,,,desalmado,desaseado,desbocado,,,,,,,1,,,,3,,,,,,,,,,,,
106027,1,weaponry,armamento,,armamento,,,argumento,ornamento,fragmento,,,,,,,1,,,,3,,,,,,,,,,,,
106029,1,wear,uso; ropa; desgaste,,uso,,,utopía,uno,usanza,,,,,,,1,,,,3,,,,,,,,,,,,
106031,1,wear and tear,desgaste,,desgaste,,,descontento,descortesía,desgarradura,,,,,,,,,,59:41.2,3,,,,,,,,,,,,
106032,8,wear down,desgastarse, gastarse; desgastar, gastar; (figurado) agotar,,desgastarse,,,buscar,trepar,hundirse,,,,,,,,,,23:19.8,0,,,,,,,,,,
106033,8,wear off,disminuir,,disminuir,,,desmentir,destituir,despintar,,,,,,,,,,,3,,,,,,,,,,,,
106037,0,wear one's heart on a sleeve,(figurado) ir con el corazón en la mano,,ir con el corazón en la mano,,,no tener pelos en la leng,objeto volador no identif,poner a alguien en la pic,,,,,,,/GetSoundByMelingoID/106037,,,27:01.9,3,,,,,,,,,,,,
106038,8,wear out,gastar; agotar, fatigar; gastarse,,gastar,,,gastarse,gustar de,gustar,,,,,,,,,,,3,,,,,,,,,,,
106042,6,wearable,que puede ponerse (dícese de una prenda),,que puede ponerse,,,quinquenal,quebradizo,quejoso,,,,,,,1,,,,3,,,,,,,,,,,,
106051,1,weariness,fatiga, cansancio,,fatiga,,,fumigante,latigazo,matización,,,,,,,,,,,3,,,,,,,,,,,
106052,6,wearing,agotador, desgastador,,agotador,,,agotado,agitado,adorador,,,,,,,1,,,,3,,,,,,,,,,,
106053,6,wearisome,aburrido, pesado, cansado,,aburrido,,,abultado,abortivo,acérrimo,,,,,,,1,,,,3,,,,,,,,,,
106055,6,weary,cansado; harto; aburrido,,cansado,,adjectives,callado,cansino,cargado,,,,,,,1,                              ,,31:52.5,3,,,,,,,,,,,,
106058,1,weasel,comadreja; (figurado) comadreja,,comadreja,,,comadre,comanche,comarca,,,,,,,/GetSoundByMelingoID/106058,,,37:10.9,3,,,,,,,,,,,,
106059,8,weasel out,(figurado, informal) eludir, evitar (responsabilidad),,eludir,,,robar,pensar,tartamudear,,,,,,,,,,39:40.6,2,,,,,,,,,,
106062,1,weather,tiempo, clima,,clima,,,sol,nube,viento,,,,,,,/GetSoundByMelingoID/106062,,,39:57.9,3,,,,,,,,,,,
106075,0,weather vane,veleta,,veleta,,,vegetación,vegetarianismo,veneración,,,,,,,,,,,3,,,,,,,,,,,,
106077,6,weather-beaten,curtido,,curtido,,,carcinogénico,cartilaginoso,certificable,,,,,,,1,,,,3,,,,,,,,,,,,
106083,1,weathercock,veleta,,veleta,,,vegetación,velatorio,veneración,,,,,,,1,,,,3,,,,,,,,,,,,
106085,1,weatherglass,barómetro,,barómetro,,,basquetbol,balaustrada,barbitúrico,,,,,,,1,,,,3,,,,,,,,,,,,
106089,1,weatherman,meteorólogo, -ga,,meteorólogo,,,meteorología,meteorito,antropólogo,,,,,,,1,,,,3,,,,,,,,,,,
106090,1,weatherperson,meteorólogo,,meteorólogo,,,meteorología,antropólogo,metomentodo,,,,,,,1,,,,3,,,,,,,,,,,,
106091,6,weatherproof,que resiste a la intemperie, impermeable,,que resiste a la intemperie,,,quebradizo,interesante,quedarse ciego,,,,,,,1,,,,3,,,,,,,,,,,
106095,1,weave,tejido, trama,,tejido,,,tejado,tejedor,tenedor,,,,,,,1,,,,3,,,,,,,,,,,
106097,1,weaver,tejedor, -dora,,tejedor,,,tenedor,tejado,tejido,,,,,,,1,,,,3,,,,,,,,,,,
106099,1,web,telaraña, tela de araña; red, enredo; membrana interdigital (de aves),,telaraña,,,telar,tela,tele,,,,,,,/GetSoundByMelingoID/106099,,,20:44.3,3,,,,,,,,,,
106105,0,Web page,página web,,página web,,,página,patinador,patinaje,,,,,,,,,,,3,,,,,,,,,,,,
106109,1,Web site,sitio web,,sitio web,,,simiente,sinsonte,satélite,,,,,,,,,,,3,,,,,,,,,,,,
106111,6,webbed,palmeado,,palmeado,,,pandeado,palmario,pampeano,,,,,,,,,,,3,,,,,,,,,,,,
106112,1,webbing,cincha, correas,,cincha,,,cancha,concha,cónclave,,,,,,,,,,,3,,,,,,,,,,,
106114,1,Webcam,webcam, cámara web, cámara para ordenador/computadora,,webcam,,,wigwam,cerca,cercanía,,,,,,,1,,,,3,,,,,,,,,,
106124,1,Webmaster,webmaster, administrador de web,,webmaster,,,desgaste,desmonte,despiste,,,,,,,1,,,,3,,,,,,,,,,,
106131,8,wed,casarse con; ligar, unir,,casarse con,,,casar,cesar,cazar,,,,,,,1,,,,3,,,,,,,,,,,
106133,1,Wed.,miércoles,,miércoles,,,mierda,minuto,médico,,,,,,,,,,,3,,,,,,,,,,,,
106134,6,wedded,casado; unido,,casado,,,calado,casero,cegador,,,,,,,,,,,3,,,,,,,,,,,,
106137,1,wedding,boda, casamiento,,boda,,,bocadillo,badajo,bobada,,,,,,,1,,,,3,,,,,,,,,,,
106144,1,wedge,cuña; porción, trozo,,cuña,,,cuñado,cuño,culata,,,,,,,1,,,,3,,,,,,,,,,,
106149,1,wedgie,(argot) calzón chino,,calzón chino,,,wafle,ornitorrinco,corazón,,,,,,,,,,43:00.2,2,,,,,,,,,,,,
106152,1,wedlock,marriage,,marriage,,,maridaje,matriarca,matriz,,,,,,,1,,,,3,,,,,,,,,,,,
106153,1,Wednesday,miércoles,,miércoles,,nouns,lunes,domingo,martes,,,,,,,1,notetype=pronunciation,,19:20.1,3,,,,,,,,,,,,
106155,6,wee,pequeño, minusculo,,pequeño,,,penal,pobre,padre,,,,,,,1,,,,3,,,,,,,,,,,
106161,1,weed,mala hierba; (argot) marihuana,,mala hierba,,,madame,mal,maldad,,,,,,,/GetSoundByMelingoID/106161,,,46:37.0,3,,,,,,,,,,,,
106163,8,weed out,eliminar, quitar,,eliminar,,,examinar,examinarse,iluminar,,,,,,,,,,,3,,,,,,,,,,,
106167,6,weedy,cubierto de malas hierbas; (figurado, informal) flaco, larguirucho, debilucho,,cubierto de malas hierbas,,,cubico,certero,curioso,,,,,,,/GetSoundByMelingoID/106167,,,48:00.5,3,,,,,,,,,
106169,1,week,semana,,semana,,nouns,mes,día,año,,,,,,,1,                              ,,20:33.5,3,,,,,,,,,,,,
106170,1,weekday,día laborable,,día laborable,,,decorador,detonador,diseñador,,,,,,,1,,,,3,,,,,,,,,,,,
106171,1,weekend,fin de semana,,fin de semana,,,finanzas,fineza,finalista,,,,,,,1,,,,3,,,,,,,,,,,,
106177,6,weekly,semanal,,semanal,,,sensual,señalado,separado,,,,,,,1,,,,3,,,,,,,,,,,,
106183,6,weeny,(informal, EE.UU.) pequeñito, chiquitito; (informal, EE.UU.) salchicha frankfurt; (argot, informal, EE.UU.) salchicha; (argot, EE.UU.) débil, flojo, pusilánime,,pequeño,,,porteño,primero,peludo,,,,,,,/GetSoundByMelingoID/106183,,,57:36.1,3,,,,
106185,1,weep,llanto,,llanto,,,llanta,llano,llana,,,,,,,1,,,,3,,,,,,,,,,,,
106191,0,weeping willow,sauce llorón,,sauce llorón,,,satisfacción,salchichonería,segmentación,,,,,,,,,,,3,,,,,,,,,,,,
106192,6,weepy,(informal) lloroso, triste,,lloroso,,,leproso,oloroso,lechoso,,,,,,,/GetSoundByMelingoID/106192,,,58:36.7,3,,,,,,,,,,,
106194,1,weevil,gorgojo,,gorgojo,,,gargajo,gorgoteo,gordo,,,,,,,1,,,,3,,,,,,,,,,,,
106197,1,weft,trama,,trama,,,trampa,traba,tramo,,,,,,,1,,,,3,,,,,,,,,,,,
106200,8,weigh,pesar; pesar; considerar, sopesar; tener importancia, contar,,pesar,,,pecar,pasar,posar,,,,,,,1,,,,3,,,,,,,,,,
106201,8,weigh down,sobrecargar (con una carga); abrumar (con preocupaciones, etc.),,sobrecargar,,,sobresaltar,sobrellevar,sobrecoger,,,,,,,,,,05:53.5,3,,,,,,,,,,,
106208,1,weight,peso; peso; pesa; peso, carga; peso; influencia, autoridad,,peso,,measurables,altura,volumen,apariencia,,,,,,,1,,,37:20.2,3,,,,,,,,,,
106216,6,weightless,ingrávido, sin peso,,ingrávido,,,intrépido,intravenoso,inquisidor,,,,,,,1,,,,3,,,,,,,,,,,
106219,1,weightlifting,levantamiento de pesas,,levantamiento de peso,,sports,esgrima,lanzamiento de jabalina,lanzamiento de martillo,,,,,,,1,                              ,,27:57.1,3,,,,,,,,,,,,
106221,6,weighty,pesado; importante, de peso,,pesado,,,pecador,pelado,pegado,,,,,,,1,,,,3,,,,,,,,,,,
106226,6,weird,misterioso; extraño, raro,,misterioso,,,mismo,austero,costero,,,,,,,1,,,,3,,,,,,,,,,,
106233,1,weirdness,rareza,,rareza,,,revelación,cabezada,cabezal,,,,,,,,,,,3,,,,,,,,,,,,
106234,1,weirdo,(argot, peyorativo) bicho raro,,bicho raro,,,aparato,genio,tonto,,,,,,,,,,20:15.6,2,,,,,,,,,,,
106239,6,welcome,bienvenido,,bienvenido,,,bianual,bicameral,bilateral,,,,,,,1,,,,3,,,,,,,,,,,,
106245,1,weld,soldadura,,soldadura,,,sonda,bondad,maldad,,,,,,,1,,,,3,,,,,,,,,,,,
106247,1,welder,soldador, -dora,,soldador,,,yesero,ingeniero,astrónomo,,,,,,,1,,,32:21.0,3,,,,,,,,,,,
106249,1,welfare,bienestar; asistencia social,,bienestar,,business,huelga,bancarrota,despido,,,,,,,1,                              ,,04:51.6,3,,,,,,,,,,,,
106254,16,well,bueno; ¡vaya!,,bueno,,,ah,aleluya,alto,,,,,,,1,,,,3,,,,,,,,,,,,
106259,0,we'll,"contracción de ""we will""",,"contracción de ""we will""",,,contra,control,central,,,,,,,1,,,,3,,,,,,,,,,,,
106261,6,well#adjusted,equilibrado,,equilibrado,,,ensimismado,enriquecido,equiparable,,,,,,,,,,,3,,,,,,,,,,,,
106262,6,well#advised,prudente, sensato,,prudente,,,placentero,predestinado,preventivo,,,,,,,,,,,3,,,,,,,,,,,
106269,6,well#connected,bien relacionado,,bien relacionado,,,bienintencionado,bien parecido,bien pensado,,,,,,,,,,,3,,,,,,,,,,,,
106270,6,well#defined,bien definido,,bien definido,,,bien parecido,bien pensado,bien cocido,,,,,,,,,,,3,,,,,,,,,,,,
106271,6,well#disposed,bien dispuesto,,bien dispuesto,,,bienaventurado,bien mirado,bien parecido,,,,,,,,,,,3,,,,,,,,,,,,
106272,6,well-done,bien hecho,,bien hecho,,,bienvenido,bien cocido,bien criado,,,,,,,,,,,3,,,,,,,,,,,,
106273,6,well#fed,bien alimentado,,bien alimentado,,,bianual,bienvenido,bienhechor,,,,,,,,,,,3,,,,,,,,,,,,
106274,6,well#informed,bien informado,,bien informado,,,bienaventurado,bien cocido,bien criado,,,,,,,,,,,3,,,,,,,,,,,,
106275,6,well#known,conocido, famoso,,conocido,,,conocedor,confiado,cohibido,,,,,,,,,,,3,,,,,,,,,,,
106276,6,well#mannered,educado, de buenos modales,,educado,,,en caso extremo,entrado en años,en cuyo caso,,,,,,,,,,,3,,,,,,,,,,,
106277,6,well#meaning,de buenas intenciones,,de buenas intenciones,,,degenerado,degenerativo,deliberado,,,,,,,,,,,3,,,,,,,,,,,,
106279,6,well#off,acomodado, adinerado,,acomodado,,,acomedido,acorazado,abovedado,,,,,,,,,,,3,,,,,,,,,,,
106280,6,well#preserved,bien conservado,,bien conservado,,,bienaventurado,bien pensado,bien parecido,,,,,,,,,,,3,,,,,,,,,,,,
106282,6,well#spoken,bienhablado, cortés,,bienhablado,,,bien criado,bien mirado,bien cocido,,,,,,,,,,,3,,,,,,,,,,,
106284,6,well#thought#of,bien considerado, de buena reputación,,bien considerado,,,bienaventurado,buenas noches,buenas tardes,,,,,,,,,,,3,,,,,,,,,,,
106285,6,well#thought#out,bien pensado, bien planeado,,bien pensado,,,bienaventurado,bienintencionado,bien  mall parado,,,,,,,,,,,3,,,,,,,,,,,
106286,6,well#timed,oportuno,,oportuno,,,oportunista,operacional,optativo,,,,,,,,,,,3,,,,,,,,,,,,
106287,6,well#to#do,adinerado, acomodado,,adinerado,,,aliterado,amanerado,afiebrado,,,,,,,,,,,3,,,,,,,,,,,
106288,6,well-adjusted,(figurado) equilibrado,,equilibrado,,,ajustado,reprobado,retomado,,,,,,,,,,53:22.0,0,,,,,,,,,,,,
106289,6,well-advised,prudente, sensato,,prudente,,,drogado,adhesivo,copiado,,,,,,,,,,57:37.6,0,,,,,,,,,,,
106292,6,well-balanced,equilibrado,,equilibrado,,,ensimismado,enriquecido,equiparable,,,,,,,1,,,,3,,,,,,,,,,,,
106294,1,well-being,bienestar,,bienestar,,,ballesta,bienhechor,bienvenida,,,,,,,1,,,,3,,,,,,,,,,,,
106297,6,wellborn,noble, de cuna,,noble,,,neblinoso,nuclear,noroeste,,,,,,,1,,,,3,,,,,,,,,,,
106298,6,well-bred,fino, bien educado,,fino,,,filosófico,financiero,fenomenal,,,,,,,1,,,,3,,,,,,,,,,,
106301,6,well-connected,con buenas conexiones, con buenos contactos,,con buenas conexiones,,,con buenas intenciones,con peligro de vida,con malas preferencias,,,,,,,,,,00:01.7,0,,,,,,,,,,,
106302,6,well-defined,bien definido,,bien definido,,,bien parecido,bien pensado,bien cocido,,,,,,,1,,,,3,,,,,,,,,,,,
106303,6,well-disposed,bien dispuesto,,bien dispuesto,,,deplorable,responsable,adorable,,,,,,,,,,05:02.1,0,,,,,,,,,,,,
106309,6,well-fed,bien alimentado,,bien alimentado,,,bien pensado,bien ilustrado,bien fabricado,,,,,,,,,,07:07.1,0,,,,,,,,,,,,
106319,6,well-informed,bien informado,,bien informado,,,bienvenido,bien ilustrado,bien fabricado,,,,,,,,,,12:01.7,0,,,,,,,,,,,,
106320,2,Wellington,Wellington,,Wellington,,,gallinazo,gallinero,declinación,,,,,,,1,,,,3,,,,,,,,,,,,
106325,6,well-known,famoso, bien conocido,,famoso,,,familiar,favorable,filosófico,,,,,,,1,,,,3,,,,,,,,,,,
106326,6,well-mannered,educado, cortés,,educado,,,en caso extremo,entrado en años,en cuyo caso,,,,,,,,,,,3,,,,,,,,,,,
106327,6,well-meaning,bienintencionado, que tiene buenas intenciones,,bienintencionado,,,bien parecido,bien pensado,cien por cien,,,,,,,1,,,,3,,,,,,,,,,,
106330,10,well-nigh,casi,,casi,,,casualmente,cabalmente,cantidad,,,,,,,1,,,,3,,,,,,,,,,,,
106331,6,well-off,acomodado, adinerado,,acomodado,,,ofendido,responsable,vinculado,,,,,,,,,,12:45.8,0,,,,,,,,,,,
106335,6,well-preserved,bien conservado,,bien conservado,,,bienaventurado,bien pensado,bien parecido,,,,,,,,,,,3,,,,,,,,,,,,
106336,6,well-read,educado, informado, versado,,educado,,,educativo,educable,evocador,,,,,,,1,,,,3,,,,,,,,,,
106337,6,well-rounded,completo, equilibrado,,completo,,,complementario,complicado,complaciente,,,,,,,1,,,,3,,,,,,,,,,,
106339,6,well-spoken,bienhablado, cortés,,bienhablado,,,ruidoso,silencioso,locuaz,,,,,,,,,,14:09.5,0,,,,,,,,,,,
106340,1,wellspring,fuente, manantial,,fuente,,,frontera,puente aéreo,frecuencia,,,,,,,1,,,,3,,,,,,,,,,,
106343,6,well-thought-of,bien pensado, elaborado,,bien pensado,,,bienaventurado,bienintencionado,bien parecido,,,,,,,1,,,,3,,,,,,,,,,,
106344,6,well-thought-out,bien pensado, bien planeado,,bien pensado,,,maltratado,militar,heroico,,,,,,,,,,16:04.4,0,,,,,,,,,,,
106345,6,well-timed,oportuno,,oportuno,,,temporal,recluso,tímido,,,,,,,,,,18:49.2,0,,,,,,,,,,,,
106346,6,well-to-do,próspero, adinerado, rico,,próspero,,,presunto,pagadero,papelero,,,,,,,1,,,,3,,,,,,,,,,
106353,1,Welsh,galés,galesa; galés (idioma),,galés,,,gala,galaxia,galería,,,,,,,1,,,,3,,,,,,,,,,,
106368,1,welt,vira (de un zapato); verdugón,,vira,,,virago,viraje,vera,,,,,,,1,,,,3,,,,,,,,,,,,
106371,1,welter,fárrago, revoltijo,,fárrago,,,fármaco,formato,forraje,,,,,,,1,,,,3,,,,,,,,,,,
106377,1,wench,llave (herramienta); moza, muchacha, fulana, sirvienta, prostituta,,llave,,,llavero,llaneza,llano,,,,,,,1,,,,3,,,,,,,,
106378,8,wend,ponerse en camino, encaminar sus pasos,,ponerse en camino,,,poner,poder,posar,,,,,,,1,,,,3,,,,,,,,,,,
106385,8,went,go,,go,,,gozar,golear,gotear,,,,,,,,,,,3,,,,,,,,,,,,
106387,8,wept,weep,,weep,,,leer,trepar,vejar,,,,,,,,,,,3,,,,,,,,,,,,
106388,8,were,erais; eran; habéis, estuvisteis; hubieron, estuvieron,,eran,,,erar,erguir,evadir,,,,,,,,,,03:47.6,3,,,,,,,,,,
